white_elo,black_elo,result,time_control,opening_moves,eco_code,opening_name,avg_elo,rating_group
1488,1442,black,900+3,d4 d5 e3 Nf6 Nf3 e6 Bd3 Bd6 Bd2 O-O,D00,Queen's Pawn Game,1465,intermediate
1483,1459,black,180+5,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nf6 Bd2 e6,B01,Scandinavian Defense: Main Line,1471,intermediate
1469,1306,black,300+2,e4 d5 d4 dxe4 c3 Nf6 Bc4 a6 Ne2 b5,B01,Scandinavian Defense,1387,intermediate
1379,1720,white,1440+0,e4 e5 Nf3 d6 Bc4 Bd7 Ng5 Nh6 d3 b5,C41,Philidor Defense,1549,intermediate
2047,2287,black,120+0,d4 Nf6 Nf3 c5 e3 e6 Bd3 b6 O-O Bb7,A46,Indian Defense: Spielmann-Indian,2167,expert
1351,1301,white,300+5,d4 e6 Nf3 c6 e3 b5 a4 Ba6 axb5 Bxb5,A40,Horwitz Defense,1326,intermediate
1753,1746,black,600+10,d4 d5 e3 Nf6 f4 Ne4 Bd3 f5 Nf3 e6,D00,Queen's Pawn Game,1749,advanced
1618,1892,black,240+0,e4 d6 Nf3 Nf6 Nc3 e5 d3 Be7 Bg5 O-O,B00,Pirc Defense,1755,advanced
1645,1770,white,300+5,d4 d5 Nf3 e6 e3 c5 dxc5 Bxc5 Bd3 Nf6,D02,Queen's Pawn Game: Zukertort Variation,1707,advanced
1425,1541,white,180+3,d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 Nf3 e6,D10,Slav Defense,1483,intermediate
1801,1722,white,540+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6,B70,Sicilian Defense: Dragon Variation,1761,advanced
1457,1401,black,120+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Nf6 Bd3 Bc5,C22,Center Game: Normal Variation,1429,intermediate
1550,1554,white,300+0,e4 c5 Nc3 e6 Bc4 a6 Nge2 b5 Bb3 c4,B23,Sicilian Defense: Closed,1552,intermediate
1541,1425,white,180+3,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Qc7,B30,Sicilian Defense: Old Sicilian,1483,intermediate
1230,1455,black,300+8,d4 d5 Nc3 Nf6 Bg5 Ne4 Nxe4 dxe4 h3 h6,D00,Queen's Pawn Game: Chigorin Variation,1342,intermediate
1503,1560,white,180+0,e4 b6 d4 Bb7 d5 e6 c4 exd5 cxd5 Ne7,B00,Owen Defense,1531,intermediate
1967,1713,white,600+0,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 Ngf6,B52,"Sicilian Defense: Moscow Variation, Main Line",1840,advanced
1503,1718,black,600+0,e4 c5 Nc3 e6 Nf3 d5 exd5 exd5 Bb5+ Bd7,B23,Sicilian Defense: Closed,1610,advanced
1110,1500,white,300+0,e3 e5 d3 Qh4 Nd2 Nc6 Ndf3 Qg4 Be2 Bb4+,A00,Van't Kruijs Opening,1305,intermediate
1632,1820,draw,900+0,e4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 d4 Bb4+,B01,Scandinavian Defense: Icelandic-Palme Gambit,1726,advanced
1309,1327,black,120+0,d4 d5 f3 e6 g3 g6 e4 Bg7 e5 Ne7,D00,Queen's Pawn Game,1318,intermediate
1535,1476,white,300+8,e4 c5 Bc4 Nc6 d3 e6 Nh3 h6 Qf3 Nd4,B20,Sicilian Defense: Bowdler Attack,1505,intermediate
1531,1464,white,300+1,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 c3 Ne7,C00,French Defense: Knight Variation,1497,intermediate
1511,1741,black,300+6,f4 e5 e3 Bd6 Nf3 exf4 exf4 Qf6 g3 Nc6,A02,Bird Opening: From's Gambit,1626,advanced
1390,1482,white,300+8,e4 e5 Qh5 Nf6 Qxe5+ Be7 Nc3 O-O d4 Re8,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",1436,intermediate
1389,1217,white,600+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qd6 Nf3 Bg4,B01,Scandinavian Defense: Mieses-Kotroc Variation,1303,intermediate
1590,1491,white,900+0,e4 e5 Nf3 Nc6 Bc4 d6 O-O Bg4 Re1 Na5,C50,Italian Game: Paris Defense,1540,intermediate
1540,1666,white,300+1,e4 e6 Nf3 e5 d3 Nc6 Nc3 Nf6 Be2 Bb4,C00,French Defense: Knight Variation,1603,advanced
1298,1500,white,120+0,d4 d6 e4 e5 d5 c6 dxc6 bxc6 c3 Na6,A41,Queen's Pawn Game,1399,intermediate
1338,1619,black,60+1,d4 d5 g3 Nc6 Bg2 Bf5 Nf3 e6 b3 Bd6,D00,Queen's Pawn Game,1478,intermediate
1543,1561,white,300+0,d4 d5 e3 c5 c3 cxd4 cxd4 Bf5 Nf3 Nf6,D00,Queen's Pawn Game,1552,intermediate
1518,1209,white,180+0,e4 e5 d4 Bd6 d5 Nf6 Bg5 Be7 Bxf6 Bxf6,C20,Center Game,1363,intermediate
1560,1614,black,600+10,e4 e5 d3 Nc6 h3 h6 Nf3 Bb4+ c3 Bd6,C20,King's Pawn Game: Leonardis Variation,1587,intermediate
1362,1551,black,600+0,e4 g6 Nf3 Bg7 d4 e6 Be3 Ne7 c4 O-O,B06,Modern Defense,1456,intermediate
1249,1461,black,900+10,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 d6 Nc3 Nf6,C22,Center Game: Normal Variation,1355,intermediate
1657,1499,white,600+2,e4 e6 Nf3 b6 d4 Bb7 Bd3 Nf6 e5 Nh5,C00,French Defense: Knight Variation,1578,intermediate
1324,1604,black,180+5,d4 d6 Bf4 c5 dxc5 Qa5+ Nc3 Qxc5 Nf3 g6,A41,Queen's Pawn Game,1464,intermediate
1417,1550,white,180+3,d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 Nf3 h6,D10,Slav Defense,1483,intermediate
1334,1259,white,60+1,d4 d5 g3 Nf6 Bg2 g6 Nf3 Bg7 O-O O-O,D00,Queen's Pawn Game,1296,novice
1457,1404,black,240+8,d4 d5 Nf3 Nf6 Bg5 Nc6 Bxf6 exf6 e3 Bd6,D03,Queen's Pawn Game: Torre Attack,1430,intermediate
1276,1443,white,120+0,d4 c6 e3 d5 Bd3 e6 f4 a6 Nd2 c5,A40,Queen's Pawn Game,1359,intermediate
1747,1621,white,300+8,e4 b6 d4 Bb7 Nc3 d5 e5 e6 f4 Bb4,B00,Owen Defense,1684,advanced
1183,1522,white,180+0,e4 d5 exd5 Qxd5 d4 e5 c3 e4 Nd2 f5,B01,Scandinavian Defense: Mieses-Kotroc Variation,1352,intermediate
1309,1324,white,120+0,d4 d5 f3 c6 e4 e6 e5 f6 f4 fxe5,D00,Queen's Pawn Game,1316,intermediate
1273,1310,white,420+0,e4 e5 Nf3 Bc5 Nxe5 Nf6 Nc3 Qe7 Nf3 Nxe4,C40,King's Pawn Game: Busch-Gass Gambit,1291,novice
1746,1506,black,300+6,e4 e5 f4 Nc6 Nf3 exf4 Bc4 h6 O-O Nf6,C30,King's Gambit Declined: Queen's Knight Defense,1626,advanced
1371,1435,white,300+5,d4 d5 c4 dxc4 Nc3 a6 e3 b5 Nf3 e6,D20,Queen's Gambit Accepted,1403,intermediate
1392,1343,white,60+0,Nf3 d5 d4 e6 e3 g6 c3 Bg7 Nbd2 Nf6,A06,Zukertort Opening,1367,intermediate
1550,1555,white,300+0,e4 c5 Nf3 e6 Bc4 Nc6 d4 cxd4 Nxd4 a6,B40,Sicilian Defense: French Variation,1552,intermediate
1250,1333,black,0+5,c4 e5 d4 d6 dxe5 d5 cxd5 Bc5 Nf3 Bf5,A20,English Opening: King's English Variation,1291,novice
1623,1759,white,60+0,e4 Nf6 d3 e5 f3 d5 Bg5 d4 f4 Bd6,B02,Alekhine Defense: Maróczy Variation,1691,advanced
1396,1651,black,120+2,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 dxc6,C48,"Four Knights Game: Spanish Variation, Ranken Variation",1523,intermediate
1321,1500,white,120+0,d4 d5 f3 e6 g3 c6 e4 Nd7 e5 c5,D00,Queen's Pawn Game,1410,intermediate
1532,1433,white,180+3,e4 c5 Nf3 Nc6 Bc4 e6 d4 cxd4 Nxd4 Qc7,B30,Sicilian Defense: Old Sicilian,1482,intermediate
1544,1536,black,300+8,e4 e5 Bc4 Nf6 d3 h6 Nf3 d6 Nc3 Bg4,C24,Bishop's Opening: Berlin Defense,1540,intermediate
1709,1972,black,600+0,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Bd3 Ne7,C00,French Defense: Knight Variation,1840,advanced
1430,1143,white,120+0,Nc3 d5 d4 Nf6 e3 Bf5 Bd3 Bxd3 Qxd3 e6,A00,Van Geet Opening,1286,novice
1402,1313,white,60+0,Nf3 c5 d4 cxd4 Qxd4 e6 c3 Be7 e3 Bf6,A04,Zukertort Opening: Sicilian Invitation,1357,intermediate
1744,1639,white,60+0,e4 e5 f4 exf4 Nf3 Nc6 d4 Bb4+ c3 Be7,C34,King's Gambit Accepted: MacLeod Defense,1691,advanced
1417,1316,black,240+8,e4 e5 Nc3 Bc5 Nf3 Nf6 Nxe5 Qe7 d4 Bb4,C25,Vienna Game: Anderssen Defense,1366,intermediate
1610,1509,white,180+2,d4 d5 e3 e6 Bd3 c5 c3 c4 Bc2 Nc6,D00,Queen's Pawn Game,1559,intermediate
1601,1664,white,1200+5,Nf3 Nc6 d4 d5 Bf4 Bg4 e3 e6 Be2 Nf6,A04,Zukertort Opening: Black Mustang Defense,1632,advanced
1624,1551,white,600+10,e4 g6 d4 Bg7 e5 c5 c3 cxd4 cxd4 e6,B06,Modern Defense,1587,intermediate
1291,1372,black,300+2,e4 e5 Qh5 g6 Qxe5+ Qe7 Qxh8 d6 f3 Nf6,C20,King's Pawn Game: Wayward Queen Attack,1331,intermediate
1710,1660,black,180+5,e4 g6 f4 Bg7 Nf3 d6 Bc4 Nc6 O-O Bg4,B06,Modern Defense,1685,advanced
1776,1943,black,300+8,d4 Nf6 Nc3 d5 Bg5 Nbd7 f3 e6 e4 dxe4,D01,Richter-Veresov Attack,1859,advanced
1469,1434,black,120+0,d4 c6 e3 e6 c4 d6 Nf3 Be7 Nc3 a6,A40,Queen's Pawn Game,1451,intermediate
1631,1752,black,60+0,e4 Nf6 f3 e5 d3 d5 Bg5 dxe4 fxe4 h6,B02,Alekhine Defense,1691,advanced
1648,1497,black,120+1,e4 c5 Nf3 b6 d4 cxd4 Bc4 Bb7 O-O Nc6,B27,Sicilian Defense: Katalimov Variation,1572,intermediate
1411,1212,white,60+0,Nf3 d5 d4 e6 e3 c6 c3 Nf6 Bd2 Be7,A06,Zukertort Opening,1311,intermediate
1176,1262,white,300+2,e4 d5 exd5 Qxd5 Nc3 Qe6+ Nge2 Nh6 g3 Ng4,B01,Scandinavian Defense: Mieses-Kotroc Variation,1219,novice
1424,1541,black,180+3,d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 Nf3 h6,D10,Slav Defense,1482,intermediate
1241,1305,white,0+5,c4 e6 d4 d6 e3 c6 b3 Be7 Bb2 Nf6,A13,English Opening: Agincourt Defense,1273,novice
1759,1623,black,60+0,Nf3 e5 e4 d6 d4 exd4 Nxd4 Nf6 Bd3 Be7,A04,Zukertort Opening: Ross Gambit,1691,advanced
1755,1759,black,300+8,e4 e6 c4 c5 Nf3 Nc6 Nc3 d6 d3 Nf6,C00,French Defense: Steiner Variation,1757,advanced
1416,1448,white,60+0,Nf3 e6 d4 f5 e3 h5 Qe2 g5 Nc3 g4,A04,Zukertort Opening: Queen's Gambit Invitation,1432,intermediate
1397,1543,black,1440+0,e4 e5 Nf3 d6 Bc4 Nd7 d3 h6 Nc3 a6,C41,Philidor Defense,1470,intermediate
1308,1381,black,300+2,d4 Nc6 e3 e5 dxe5 Nxe5 Nc3 c6 Nf3 Nxf3+,A40,Mikenas Defense,1344,intermediate
1342,1617,white,60+1,d4 Nf6 g3 e5 Bg2 exd4 Qxd4 Nc6 Qd1 Bc5,A45,Indian Defense: Tartakower Attack,1479,intermediate
1331,1149,white,120+0,d4 d5 f3 Nc6 e4 dxe4 fxe4 e5 d5 Nd4,D00,Queen's Pawn Game,1240,novice
1599,1447,white,120+0,e4 c6 d4 e6 c4 d6 Nf3 Be7 Be2 a5,B12,Caro-Kann Defense,1523,intermediate
1742,1795,black,600+10,d4 e6 e3 c5 c3 d5 f4 Nc6 a3 Nf6,A40,Horwitz Defense,1768,advanced
1637,1508,white,180+2,e4 e5 Nf3 d6 d4 exd4 Nxd4 c5 Nb3 Be7,C41,Philidor Defense: Exchange Variation,1572,intermediate
1337,1254,white,120+0,d4 d5 f3 Nf6 g4 g6 g5 Bg7 gxf6 Bxf6,D00,Queen's Pawn Game,1295,novice
1525,1544,white,180+3,e4 c5 b3 e6 Bb2 Nc6 c4 Nf6 Bd3 a6,B20,Sicilian Defense: Czerniak Attack,1534,intermediate
1639,1744,white,60+0,e4 c6 f4 d5 exd5 cxd5 d4 Nc6 Nf3 f5,B10,Caro-Kann Defense,1691,advanced
1346,1324,black,120+0,d4 Nf6 f3 e6 Nc3 d5 e4 dxe4 fxe4 Nc6,A45,Paleface Attack,1335,intermediate
1977,1705,black,600+0,e4 c5 Nf3 d6 c3 Nf6 Qc2 e6 d4 cxd4,B50,"Sicilian Defense: Delayed Alapin Variation, with d6",1841,advanced
1451,1471,white,240+1,d4 d5 e3 Nc6 Bb5 Bd7 Bxc6 Bxc6 c3 e6,D00,Queen's Pawn Game,1461,intermediate
1513,1805,black,120+1,c4 e6 b3 Nf6 Bb2 b6 Nc3 Bb7 Nf3 d5,A13,English Opening: Agincourt Defense,1659,advanced
1500,1500,white,300+8,e4 a5 Qf3 h5 Bc4 g5 Qxf7#,B00,Ware Defense,1500,intermediate
1500,1577,white,0+1,c3 b6 d4 Bb7 f3 e6 e4 Ne7 Be3 Ng6,A00,Saragossa Opening,1538,intermediate
1337,1662,black,300+8,h4 e5 g4 Qf6 a4 Bc5 b4 Qxf2#,A00,Kádas Opening,1499,intermediate
1554,1438,white,480+3,e4 d5 exd5 Qxd5 Nc3 Qe5+ Nge2 Nc6 d4 Nxd4,B01,Scandinavian Defense: Mieses-Kotroc Variation,1496,intermediate
1440,1360,white,120+0,a4 e5 b3 d5 d3 Bb4+ Bd2 Bc5 b4 Bd4,A00,Ware Opening,1400,intermediate
1452,1767,black,600+0,e4 c5 c4 Nc6 Nf3 g6 Nc3 Bg7 Be2 Nh6,B20,Sicilian Defense: Staunton-Cochrane Variation,1609,advanced
1720,1279,white,300+8,e4 h5 Bc4 a5 Qf3 h4 Qxf7#,B00,Goldsmith Defense,1499,intermediate
1606,1366,black,60+1,e4 e5 d3 d6 Nf3 c5 Be2 Nc6 O-O Be7,C20,King's Pawn Game: Leonardis Variation,1486,intermediate
1519,1659,white,180+0,e3 c5 b3 d5 Bb2 Nc6 g3 e6 d3 Nf6,A00,Van't Kruijs Opening,1589,intermediate
1472,1421,black,600+0,e4 c6 Nc3 d5 e5 d4 Ne4 f5 Ng3 f4,B10,Caro-Kann Defense,1446,intermediate
1727,1669,white,300+6,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6,B90,Sicilian Defense: Najdorf Variation,1698,advanced
1752,1524,black,300+8,e4 e5 Bc4 Nf6 a3 d6 Ba2 Be7 Qf3 Nbd7,C24,Bishop's Opening: Berlin Defense,1638,advanced
1654,1730,black,60+0,e4 e6 d4 d5 e5 c5 Nf3 Nc6 dxc5 Bxc5,C02,"French Defense: Advance Variation, Nimzowitsch System",1692,advanced
1698,1672,white,180+5,e4 g6 f4 Bg7 Nf3 d6 Bc4 Bg4 O-O Nc6,B06,Modern Defense,1685,advanced
1547,1508,white,900+1,e4 e5 Nf3 d6 d4 Nf6 dxe5 dxe5 Qxd8+ Kxd8,C41,Philidor Defense: Nimzowitsch Variation,1527,intermediate
1195,1580,white,120+0,d4 e5 dxe5 d5 f3 Nc6 e4 Nxe5 exd5 Nf6,A40,Englund Gambit,1387,intermediate
1353,1211,white,300+8,e4 d5 d3 d4 Nf3 c5 Bf4 Na6 Be2 Qa5+,B01,Scandinavian Defense,1282,novice
1245,1225,black,300+5,e4 e6 d3 d5 exd5 exd5 Qe2+ Be7 Qe5 Nf6,C00,French Defense: King's Indian Attack,1235,novice
1335,1304,white,120+0,d4 e6 f3 c5 e4 d5 c3 dxe4 fxe4 Nf6,A40,Horwitz Defense,1319,intermediate
1416,1519,black,180+3,d4 Nf6 c4 d6 Nc3 g6 Nf3 Bg7 e4 O-O,A53,Old Indian Defense,1467,intermediate
1542,1285,white,300+7,e4 c6 d4 d5 exd5 cxd5 Bb5+ Bd7 Nc3 a6,B13,Caro-Kann Defense: Exchange Variation,1413,intermediate
1708,1662,white,180+5,e4 b6 f4 Bb7 e5 e6 Nf3 g6 d4 Bxf3,B00,Owen Defense,1685,advanced
1311,1596,black,300+0,e4 d5 e5 Nc6 d4 f6 Nf3 fxe5 dxe5 Bg4,B01,Scandinavian Defense,1453,intermediate
1385,1588,white,60+1,d4 b6 e4 Bb7 d5 e6 c4 exd5 cxd5 Nf6,A40,English Defense,1486,intermediate
1739,1645,white,60+0,Nf3 c5 e4 Nc6 c3 e5 d4 exd4 cxd4 cxd4,A04,Zukertort Opening: Sicilian Invitation,1692,advanced
1429,1351,white,60+0,Nf3 d5 d4 Nc6 e3 g6 c3 Bg7 Bd3 Nf6,A06,Zukertort Opening,1390,intermediate
1717,1449,black,0+1,g3 c6 Bg2 d6 b3 e6 Bb2 d5 e3 f6,A00,Hungarian Opening,1583,intermediate
1387,1651,black,660+11,e4 c5 e5 Nc6 Nf3 d6 d4 cxd4 Bb5 dxe5,B20,Sicilian Defense,1519,intermediate
1452,1462,draw,300+2,e4 e6 d4 d5 e5 c6 Bf4 g6 Bd3 h5,C02,French Defense: Advance Variation,1457,intermediate
1346,1246,white,120+0,d4 d5 f3 Nf6 g3 g6 e4 Bg7 e5 Nfd7,D00,Queen's Pawn Game,1296,novice
1561,1500,black,480+3,e4 e6 d4 d5 e5 c5 c3 Nc6 b3 Qb6,C02,French Defense: Advance Variation,1530,intermediate
1636,1747,black,60+0,e4 e6 Nf3 d5 Bd3 c5 exd5 exd5 c4 d4,C00,French Defense: Knight Variation,1691,advanced
1491,1646,black,0+1,g3 c5 Bg2 Nc6 b3 e6 Bb2 Nf6 Bxc6 bxc6,A00,Hungarian Opening: Sicilian Invitation,1568,intermediate
1292,1292,white,120+1,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Qg5 Nf3 Qxg2,B01,Scandinavian Defense: Mieses-Kotroc Variation,1292,novice
1734,1600,white,300+0,d4 d5 c4 Nc6 e3 Nf6 Nc3 e6 a3 b6,D07,Queen's Gambit Declined: Chigorin Defense,1667,advanced
1773,1542,white,600+0,d4 c5 dxc5 Qa5+ Nc3 Qxc5 Qd5 Qc7 g3 Nf6,A43,Benoni Defense: Benoni Gambit Accepted,1657,advanced
1809,1811,black,60+1,e4 c6 Nf3 d5 Nc3 d4 Ne2 c5 Ng3 Bg4,B10,Caro-Kann Defense,1810,advanced
1554,1500,white,300+8,e4 a5 Bc4 Ra6 Qf3 h6 Qxf7#,B00,Ware Defense,1527,intermediate
1438,1354,white,60+0,Nf3 d5 d4 f6 e3 c6 c3 e6 Bd3 Bd7,A06,Zukertort Opening,1396,intermediate
1571,1798,black,60+0,e4 c6 d3 d5 Nf3 dxe4 dxe4 Qxd1+ Kxd1 Bg4,B10,Caro-Kann Defense: Breyer Variation,1684,advanced
1348,1620,black,300+8,h4 e5 Rh3 Qf6 a4 Bc5 b3 Qxf2#,A00,Kádas Opening,1484,intermediate
1754,1628,white,60+0,e4 e5 f4 exf4 Nf3 f6 d3 g5 Be2 d6,C34,King's Gambit Accepted: King's Knight's Gambit,1691,advanced
1585,1175,white,1320+30,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 e6 Nf3 Qg5,B01,Scandinavian Defense: Mieses-Kotroc Variation,1380,intermediate
1615,1748,black,180+2,d4 d5 e3 e6 Bd3 Nf6 Nd2 Be7 f4 Nbd7,D00,Queen's Pawn Game,1681,advanced
1655,1290,white,300+8,e4 e5 Qf3 h6 Bc4 g6 Qxf7#,C20,King's Pawn Game: Napoleon Attack,1472,intermediate
1548,1532,draw,180+3,b3 c5 Bb2 e6 e3 Nf6 Ne2 Nc6 Ng3 Bd6,A01,Nimzo-Larsen Attack: English Variation,1540,intermediate
1651,1535,black,180+0,e4 e6 Bc4 b6 Nf3 Bb7 d3 Bc5 O-O Ne7,C00,French Defense,1593,intermediate
1824,1649,white,60+1,e4 e5 Nf3 d6 Bc4 c6 d4 Bg4 dxe5 b5,C41,Philidor Defense,1736,advanced
1621,1762,white,60+0,e4 Nf6 d3 e5 Nc3 d5 Bg5 d4 Bxf6 Qxf6,B02,Alekhine Defense: Maróczy Variation,1691,advanced
1641,1832,black,60+1,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 c3 d6,C50,"Italian Game: Classical Variation, Albin Gambit",1736,advanced
1653,1699,white,60+0,b4 c6 Bb2 d5 a4 Qc7 b5 e5 e3 f6,A00,Polish Opening: Outflank Variation,1676,advanced
1447,1345,black,60+0,Nf3 d5 d4 e6 e3 c5 c3 c4 Be2 Be7,A06,Zukertort Opening,1396,intermediate
1500,1237,white,0+1,d4 g6 c3 Bg7 e4 b6 f4 Bb7 Be2 e6,A40,Queen's Pawn Game: Modern Defense,1368,intermediate
1302,1604,black,360+5,e4 e5 Nf3 d6 d4 c6 Bc4 Bg4 Nc3 d5,C41,Philidor Defense,1453,intermediate
1453,1356,white,360+0,e4 e5 Ne2 Nf6 d3 Nc6 Bg5 Bb4+ c3 Ba5,C20,King's Pawn Game: Alapin Opening,1404,intermediate
1219,1566,black,120+0,c3 d6 d4 e5 dxe5 dxe5 Qxd8+ Kxd8 Bg5+ f6,A00,Saragossa Opening,1392,intermediate
1685,1666,white,60+0,b3 c5 Bb2 Nc6 h4 e6 h5 h6 Nf3 Nf6,A01,Nimzo-Larsen Attack: English Variation,1675,advanced
1747,1637,black,60+0,d4 e6 e4 d6 c4 Bd7 Nc3 Nc6 f4 Qe7,C00,Rat Defense: Small Center Defense,1692,advanced
1764,1803,white,60+0,d4 d5 e3 e6 Nf3 Nf6 Bd3 c5 dxc5 Bxc5,D00,Queen's Pawn Game,1783,advanced
1580,1233,white,0+1,e4 b6 d3 Bb7 f3 e6 b3 g6 Bb2 Nf6,B00,Owen Defense,1406,intermediate
1363,1614,black,300+8,e4 c5 Bc4 e6 e5 d5 Bb5+ Bd7 Bxd7+ Nxd7,B20,Sicilian Defense: Bowdler Attack,1488,intermediate
1204,1372,black,300+8,d4 d5 e3 Nc6 b3 e5 Bb2 exd4 exd4 Nf6,D00,Queen's Pawn Game,1288,novice
1950,1770,white,300+8,d4 d5 Bf4 c6 e3 Nf6 c4 Bg4 f3 Bh5,D00,Queen's Pawn Game: Accelerated London System,1860,advanced
1602,1315,black,900+0,e4 d6 d4 c6 Nf3 Nd7 Bd3 e5 O-O Ngf6,B00,Pirc Defense,1458,intermediate
1280,1743,black,300+8,e4 c5 c3 Nc6 d4 cxd4 cxd4 Nf6 f3 e6,B22,Sicilian Defense: Alapin Variation,1511,intermediate
1466,1467,black,600+10,e4 d5 exd5 Qxd5 Nc3 Qe6+ Nge2 Nf6 d3 Nc6,B01,Scandinavian Defense: Mieses-Kotroc Variation,1466,intermediate
1497,1439,black,900+1,e4 d5 e5 d4 d3 c5 Bf4 Nc6 Nd2 Qb6,B01,Scandinavian Defense,1468,intermediate
1553,1530,white,480+3,e4 d6 d4 g6 d5 Bg7 Bb5+ c6 dxc6 bxc6,B00,Pirc Defense,1541,intermediate
1525,1500,black,360+6,e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Nxc3 Nf6,C21,Danish Gambit Accepted,1512,intermediate
1623,2135,black,0+1,a3 b6 b4 Bb7 d3 e6 c4 f5 Bb2 Nf6,A00,Anderssen's Opening,1879,advanced
1230,1838,black,60+1,c4 e5 d4 exd4 Qxd4 Nc6 Qe3+ Qe7 Qxe7+ Bxe7,A20,English Opening: King's English Variation,1534,intermediate
1655,1697,black,60+0,b4 c6 Bb2 d5 a4 Qc7 b5 e5 e3 f6,A00,Polish Opening: Outflank Variation,1676,advanced
1451,1436,black,540+0,e4 e5 Nf3 Nc6 d3 Nf6 a3 Bc5 b4 Bb6,C44,King's Knight Opening: Normal Variation,1443,intermediate
1838,1428,white,60+1,e4 g6 Nf3 Bg7 d4 Nf6 Nc3 d6 Bc4 Nc6,B06,Modern Defense,1633,advanced
1360,1229,white,120+0,d4 g6 f3 Bg7 e4 e6 e5 Ne7 f4 O-O,A40,Queen's Pawn Game: Modern Defense,1294,novice
1771,1665,draw,900+0,d4 e6 c4 b6 Nc3 Bb7 e4 Bb4 Bd3 f5,A40,English Defense,1718,advanced
1652,1732,black,60+0,e4 Nf6 Nc3 e5 d3 d6 Bg5 c5 Be2 Be7,B02,Alekhine Defense,1692,advanced
1790,1797,black,60+0,Nf3 e6 d4 Nf6 c4 b6 Nc3 Bb7 e3 d5,A04,Zukertort Opening: Queen's Gambit Invitation,1793,advanced
2137,1403,white,60+1,e4 e5 Bc4 d6 d3 c5 Ne2 Nc6 h3 Be6,C23,Bishop's Opening,1770,advanced
1166,1588,black,1320+30,Nf3 d5 Nc3 Nf6 d4 e6 Bg5 h6 Bf4 g5,A06,Zukertort Opening: Reversed Mexican Defense,1377,intermediate
1606,1512,white,0+1,b3 c5 Bb2 Nc6 c4 e6 e3 d5 a3 dxc4,A01,Nimzo-Larsen Attack: English Variation,1559,intermediate
1694,1569,black,60+0,e4 d6 Bc4 g6 Qf3 e6 Nh3 a5 Qxf7+ Kxf7,B00,Pirc Defense,1631,advanced
1432,1367,white,60+0,Nf3 d5 d4 f6 e3 e5 c4 e4 cxd5 Qxd5,A06,Zukertort Opening,1399,intermediate
1645,1707,black,60+0,b4 c6 Bb2 d5 a4 Qc7 b5 e5 e3 f6,A00,Polish Opening: Outflank Variation,1676,advanced
1745,2118,white,300+8,e4 c5 c4 Nc6 Nc3 g6 Nf3 Bg7 d3 e6,B20,Sicilian Defense: Staunton-Cochrane Variation,1931,expert
1746,1627,black,300+0,d4 e6 c4 c5 d5 exd5 cxd5 Nf6 Nc3 d6,A40,Horwitz Defense,1686,advanced
1689,1464,white,0+1,b3 e6 Bb2 d6 f3 c6 e4 Be7 g3 Bd7,A01,Nimzo-Larsen Attack,1576,intermediate
1424,1555,black,300+8,e4 c5 c3 Nc6 Bb5 Nf6 Bxc6 bxc6 f3 Nh5,B22,Sicilian Defense: Alapin Variation,1489,intermediate
1841,1425,white,60+1,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 e5 Qe7,C50,Italian Game: Anti-Fried Liver Defense,1633,advanced
1729,1459,black,0+1,b3 e6 Bb2 f6 g3 Be7 Bg2 e5 e3 d6,A01,Nimzo-Larsen Attack,1594,intermediate
1777,1779,black,60+0,d4 d5 e3 e6 Nf3 c5 dxc5 Bxc5 c3 Nf6,D00,Queen's Pawn Game,1778,advanced
1546,1684,black,300+7,e4 e6 d4 c5 dxc5 Bxc5 Bd3 Ne7 Bg5 f6,C00,French Defense: Franco-Sicilian Defense,1615,advanced
1741,1643,white,60+0,Nc3 c5 d3 Nc6 e4 e6 f4 d6 Nf3 Bd7,A00,Van Geet Opening,1692,advanced
1647,1583,black,60+0,e3 b6 d3 Bb7 f3 d6 Be2 e5 Bd2 Nf6,A00,Van't Kruijs Opening,1615,advanced
1442,1358,white,60+0,Nf3 d5 d4 f6 c3 e5 e3 e4 Nfd2 f5,A06,Zukertort Opening,1400,intermediate
