white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl
1843,1717,draw,60+0,e4 c5 d4 d6 dxc5 Qa5+ c3 Qxc5 Be3 Qc7,10,
1533,1600,black,360+2,e4 e5 Nf3 Nf6 Nc3 a6 Nxe5 Bb4 Bd3 O-O,10,
1678,1491,white,60+0,d4 Nf6 Nf3 e6 Bg5 d5 Bxf6 Qxf6 Nc3 c5,10,
2109,1912,white,180+0,d4 d5 c4 Nf6 Nc3 g6 Nf3 Bg7 e3 O-O,10,
1358,1349,white,300+0,d4 e6 e4 Nf6 e5 Ne4 f3 Bb4+ c3 Nc6,10,
1699,1737,black,300+0,e4 e5 Nf3 d6 h3 Nf6 Nc3 Be6 a3 c6,10,
1736,1784,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qd8 d3 Nf6 g3 h6,10,
1222,1508,black,180+2,e4 e5 Nf3 Nc6 d3 Bc5,6,
2018,1922,black,300+0,c4 c5 Nc3 Nc6 Nf3 g6 d4 cxd4 Nxd4 Bg7,10,
1541,1603,white,300+0,e4 e5 f4 exf4 Nf3 g6 Bc4 Bg7 O-O Ne7,10,
1607,1630,black,300+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Qb6 Nc3 Bc5,10,
1352,1340,black,0+4,d4 d5 e3 e6 Nf3 c6 Bd3 f6 O-O g6,10,
1594,1341,white,300+8,e4 e5 Nf3 d6 d4 Nd7 d5 Ngf6 Bd3 h6,10,
1141,1323,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,10,
2324,2320,draw,60+0,Nf3 Nf6 d4 e6 g3 c5 Bg2 b6 O-O Bb7,10,
1505,1671,black,240+0,e4 d5 exd5 Nf6 Nc3 Nxd5 Nge2 e5 Nxd5 Qxd5,10,
1755,1693,black,180+2,e4 e5 f4 Nc6 Nf3 Bc5 Bc4 h6 Nc3 d6,10,
1993,1759,white,30+0,e4 d5 Nc3 c5 Nxd5 Nf6 Nxf6+ exf6 Bb5+ Nd7,10,
1636,1607,white,180+0,e4 c5 Nf3 d6 g3 Nc6 Bg2 e6 b3 a6,10,
2081,1628,white,30+0,Nf3 b6 Nc3 Bb7 e4 Bxe4 d4 Bxf3 Qxf3 c6,10,
1359,1604,white,120+0,d4 f6 Nf3 d6 Bf4 e6 h4 c5 c3 cxd4,10,
1510,1452,white,60+0,e4 Nh6 d4 g6 Be3 Bg7 Qd2 Ng8 Nf3 f5,10,
1435,1475,white,180+0,c4 c5 Nc3 Nc6 g3 d6 Bg2 Bd7 Nf3 Qc7,10,
1613,1347,white,120+5,d4 b6 e4 Bb7 Bd3 Nf6 Nc3 g6 Nf3 Bg7,10,
2245,2271,white,600+10,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 d6,10,
1587,1811,black,300+0,e4 b6 d3 Bb7 Nc3 e6 Be3 d5 exd5 exd5,10,
1822,1832,black,600+0,e4 Nf6 Nc3 g6 Bc4 e6 d3 d5 Bb5+ c6,10,
2037,1830,white,30+0,e4 f6 d4 g6 f4 Nh6 f5 Nf7 fxg6 hxg6,10,
1662,1583,black,600+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Qe7 Nxc6 Qxe4+,10,
1638,1765,white,180+0,e4 c5 Nc3 d6 Nf3 Nc6 Bc4 e6 d4 cxd4,10,
1763,1813,white,300+3,g3 e5 Bg2 d6 e3 Nc6 Ne2 Nf6 O-O Be7,10,
2059,1849,white,300+0,d4 b6 e4 Bb7 Bd3 g6 h4 h5 Nf3 Bg7,10,
1990,1982,black,30+0,e3 f5 g3 f4 Bg2 fxe3 dxe3 Nf6 Nf3 g6,10,
1638,1712,black,300+0,e4 d6 d4 Nf6 Nc3 g6 Nf3 Bg7 Bf4 O-O,10,
1091,977,white,300+0,e4 e5 a4 b6 Bc4 Nc6 Bxf7+ Kxf7 Qf3+ Ke8,10,
1580,1498,black,600+10,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 d3 O-O,10,
1380,1253,white,300+0,d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 Nc6,10,
1677,1965,black,300+0,e4 d6 d4 g6 Nf3 Bg7 Be3 Nf6 Bd3 Ng4,10,
1849,2174,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 d5,10,
1904,1993,black,480+0,e4 b6 d4 Bb7 Nc3 e6 g3 Bb4 Bg2 Nf6,10,
1796,1726,white,60+0,e4 b6 d3 Bb7 Nf3 d6 Be2 Nd7 O-O g6,10,
1286,1515,white,180+2,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d3 h6,10,
2023,2026,white,480+0,e4 Nc6 Nf3 e5 Bb5 a6 Ba4 Nf6 O-O Be7,10,
1851,1974,black,600+0,e4 d5 exd5 Nf6 Nc3 Nxd5 d4 Nxc3 bxc3 Bf5,10,
1781,1789,white,600+0,e4 e5 Nf3 d6 d4 Qe7 Bc4 h6 dxe5 dxe5,10,
1757,1790,black,60+0,d4 d5 Nc3 c6 e4 Nf6 Bf4 Bg4 f3 Bh5,10,
1475,1726,black,300+0,e4 c5 Nf3 Nc6 Bc4 e6 c3 Nf6 d4 Nxe4,10,
1726,1800,black,300+0,e4 e5 Nf3 Nc6 c3 Nf6 d3 d6 Be2 Be7,10,
1777,1917,black,60+0,d4 d5 c4 e5 cxd5 Qxd5 e3 exd4 exd4 Nc6,10,
1351,1374,white,60+0,e4 e6 Nf3 d5 exd5 exd5 d4 c6 Nc3 Nf6,10,
1762,1664,white,600+0,d4 e6 Nf3 d5 g3 c5 dxc5 Bxc5 Bg2 Qb6,10,
1960,1916,black,30+0,e4 c5 d3 Nc6 c3 d5 e5 d4 c4 Nxe5,10,
1360,1539,black,600+0,e4 e5 Bc4 a6 d3 b5 Bd5 c6 Bb3 a5,10,
1596,1590,white,60+4,b3 d5 Bb2 Nf6 d3 Nc6 e3 e5 Be2 d4,10,
2269,1626,white,600+0,e4 e5 Nf3 Nc6 Bb5 Bc5 c3 Nf6 d4 exd4,10,51.21
1313,1479,white,300+0,e4 e5 Nf3 Bc5 Nxe5 Qh4 Qf3 Nf6 Nc3 O-O,10,
1996,1476,black,900+5,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,50.85
2019,2146,black,60+0,e4 Nc6 Nf3 e5 d4 f5 Nxe5 fxe4 Nxc6 bxc6,10,
1365,1448,white,540+2,e4 e5 Nf3 Nc6 Bb5 f6 O-O a6 Bc4 Nge7,10,2795.56
1192,1500,white,45+3,e4 e5 Nf3 Bc5 Bc4 f6 O-O Ne7 Nc3 Bxf2+,10,13413.54
1628,1479,black,180+2,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Ng4 h3 h5,10,23238.15
2031,2247,black,300+0,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 Bf4 O-O,10,
1733,1821,white,60+1,d4 b6 c4 Bb7 Nc3 e6 e4 Nf6 f3 Bb4,10,
1401,1577,white,420+0,e4 e5 Nf3 Nc6 Bc4 Nd4 Nxe5 Qg5 Bxf7+ Kd8,10,
1701,1667,white,480+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Nge2 Nc6 g3 Bd7,10,
1741,1975,black,300+3,d4 Nf6 Bf4 g6 e3 Bg7 c3 O-O Bd3 d6,10,2303.35
2626,1952,white,30+0,e3 d5 d4 e5 dxe5 Nc6 Nf3 Qe7 Qxd5 Be6,10,
1975,1886,black,30+0,e4 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nc6 Ke2 Bd7,10,
1032,1253,white,30+0,a3 e5 c3 d6 e3 c5 g3 b6 h3 f5,10,
1351,1486,black,600+0,e4 e6 Nf3 c6 d4 Bb4+ Bd2 Ba5 c3 b5,10,104.42
2005,1653,draw,30+0,d4 Nf6 Bf4 g6 e3 Bg7 Nf3 O-O h3 d6,10,
2119,1917,white,30+0,c4 c5 e3 d6 a3 e5 Nc3 Nc6 Qc2 Be6,10,
1413,1528,black,30+0,e3 c6 f4 d5 Bd3 Nf6 Nf3 Bg4 O-O e6,10,
1681,1705,white,120+0,d4 d5 c4 c5 Nf3 Nf6 e3 Nc6 Nc3 cxd4,10,
1495,1452,white,30+0,Nf3 d6 g3 e6 d3 f6 e4 g6 Bg2 h6,10,
2020,2578,black,30+0,d4 c5 Bf4 cxd4 Qxd4 Nf6 Qd1 Nc6 Bg3 e5,10,
1724,1799,black,420+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nxd4 Qxd4 e6,10,
1353,1755,black,120+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qa4 Nf6 Bd3 g6,10,
2015,1954,black,300+0,d4 g6 Nf3 Bg7 Nbd2 d5 Ne5 c5 e3 Bf5,10,
1870,1794,white,120+1,c4 c6 Nc3 g6 d4 Bg7 e4 d6 Nf3 Nd7,10,
1377,1619,black,300+0,a3 e5 e4 Bc5 Nf3 d6 Nc3 c6 d4 exd4,10,
1846,1918,black,180+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4,10,
1650,1650,white,180+0,e3 d5 b3 e5 Bb2 e4 g3 Nf6 Bg2 Bf5,10,
1512,1355,white,180+0,e4 Nf6 e5 Nd5 d4 d6 Nf3 dxe5 dxe5 e6,10,
1241,1272,white,600+0,d4 d5 Nc3 Nf6 Nf3 Nc6 Bg5 e5 dxe5 Nd7,10,
1686,1771,draw,900+0,d4 g6 Nf3 Bg7 Bg5 Nc6 e3 d6 Nbd2 Bg4,10,
1659,1316,white,180+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nc6 Nxc6 bxc6,10,
1684,1566,white,600+0,e4 e5 Nf3 d6 Bc4 h6 Nc3 Nf6 d3 c6,10,
1451,1465,black,180+2,d4 Nf6 g3 g6 Bg2 Bg7 Bg5 O-O Nc3 d6,10,
1807,1488,black,600+5,e4 e5 Nf3 Nc6 Bb5 Nge7 Nc3 d6 Bxc6+ Nxc6,10,1712.03
1268,1380,white,600+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd1 Bc5 Nc3 Qf6,10,
1590,1714,white,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Na5 Bb3 Nxb3,10,
1633,1731,black,60+0,c4 d5 Nc3 d4 Ne4 e5 g3 Bf5 Bg2 Bxe4,10,13341.22
1872,1669,white,480+9,c4 e5 Nc3 Nf6 e3 c5 a3 Nc6 h3 Be7,10,
2027,1743,white,600+0,d4 d5 c4 c6 Nc3 dxc4 a4 g6 e4 Bg7,10,
1365,1030,white,900+15,e4 e5 Nf3 Nc6 Bb5 Qh4 Nxh4,7,
1822,1795,white,60+0,e4 f5 e5 d5 f4 e6 d4 c5 Nf3 Qb6,10,
1953,2005,black,120+0,e4 c5 Nf3 Nc6 c3 d5 exd5 Qxd5 d4 e5,10,
1184,1142,white,300+0,d4 e6 c4 Nc6 Nc3 Qf6 Nf3 Bb4 Bd2 Bxc3,10,
1413,1547,white,300+0,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 c3 Bg4,10,
1371,1484,draw,300+0,d4 d5 c4 Bf5 cxd5 Qxd5 Nc3 Qd8 e3 a6,10,
1617,1512,black,600+0,e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 dxc6 h3 f5,10,
1913,1885,white,180+0,e4 d5 exd5 c6 dxc6 e5 Nf3 e4 Ne5 Bd6,10,
1748,1860,white,300+0,d4 Nf6 c4 g6 Nc3 d5 Bg5 c6 Bxf6 exf6,10,
1717,1722,black,300+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 Bc4 e6,10,
1379,1546,black,180+0,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Bf5 Bd3 Bg6,10,
1235,1226,white,1500+4,e4 d6 c4 Nf6 h3 Nxe4 d3 Nc5 Be3 e6,10,4206.21
2287,2314,black,60+0,d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Nf3 e6,10,
1686,1586,white,60+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7,10,
2240,2081,white,180+0,d4 Nf6 c4 e6 Nc3 Bb4 Nf3 O-O Bg5 h6,10,
1575,1549,white,30+0,d3 c5 e4 e6 Be2 a6 Nc3 Nc6 Be3 Nf6,10,
1835,1955,black,600+0,e4 c5 d4 cxd4 c3 d3 Bxd3 a6 Nf3 Nc6,10,
2154,1557,white,30+0,Nf3 b6 c4 g6 d4 Bb7 e3 Bg7 Nc3 e6,10,
1710,1892,black,30+0,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 e5,10,
2060,1863,white,30+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6,10,
1929,1822,black,300+0,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 Nf3 Bg7,10,
1968,1893,white,180+0,d4 d5 Nc3 Nc6 e4 dxe4 d5 Nb8 Be3 Bf5,10,
2612,2608,black,30+0,Nf3 e5 Nxe5 d5 Nf3 Bd6 d4 Nf6 c4 O-O,10,
2037,1999,white,1200+0,f4 d5 e3 Nf6 Nf3 Bg4 h3 Bxf3 Qxf3 c6,10,7938.05
2063,2210,black,30+0,d4 d6 Bf4 Nf6 e3 g6 Nf3 Bg7 h3 O-O,10,
2224,2147,white,30+0,g3 e6 Bg2 d5 e4 Bd6 exd5 exd5 Bxd5 c6,10,
2145,2080,white,30+0,g3 d5 Bg2 Nf6 Nf3 c5 O-O e6 e4 dxe4,10,
1388,1852,black,30+0,e3 d6 Nf3 c6 g3 Bd7 Bg2 e6 O-O Be7,10,
1908,1827,black,60+0,d4 g6 b3 Bg7 Bb2 b6 c4 Bb7 Nf3 e6,10,
1318,1579,black,120+3,c4 e5 a3 d6 Nc3 Be7 e3 Nf6 b4 O-O,10,
2089,2265,black,60+0,g3 e6 Bg2 d5 Nf3 Nf6 O-O Be7 d3 O-O,10,
1665,1767,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 d6,10,
1302,1529,black,300+0,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bc5,10,
1234,1319,black,300+0,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 Nh3 Nc6,10,
1965,1957,white,180+0,d4 f5 Bg5 Nf6 Bxf6 exf6 e3 d5 Nf3 c6,10,
1313,1402,black,300+1,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 dxc6 Nxe5 Nxe4,10,
1716,1730,black,60+0,e4 e5 d4 Nc6 d5 Nce7 h4 h6 h5 f5,10,
1714,1696,white,180+0,e4 e5 Nf3 Nc6 Nc3 Bb4 d4 d6 Bb5 Bd7,10,6094.34
1853,1922,black,180+0,c4 e6 g3 Bc5 Bg2 Bxf2+ Kxf2 c6 Nf3 Nf6,10,
1897,1836,black,600+0,c4 g6 d4 Bg7 Nc3 Nf6 e4 d6 Bd3 e5,10,
1736,1740,white,600+0,e4 d6 d4 Bd7 Nf3 g6 Bf4 Bg7 Nc3 c6,10,
1875,2104,white,120+0,d4 Nf6 Nf3 c5 e3 cxd4 exd4 d6 c3 g6,10,
1881,1842,white,480+0,e4 e5 Bc4 Nf6 d3 d6 a3 Be7 Nc3 c6,10,
1758,1841,white,1200+0,e4 c5 Nf3 Nc6 Bc4 e6 d3 Be7 Nc3 a6,10,
1391,1345,white,600+0,e4 c6 Nc3 e5 Bc4 d5 Bb3 d4 Nce2 Nf6,10,
1211,1051,white,300+0,b3 c5 Bb2 Nc6 g3 b6 Bg2 Bb7 Bxc6 dxc6,10,
2011,1654,white,180+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4,10,
1321,1183,black,120+1,e4 e5 Nf3 d6 Bc4 c6 O-O Nf6 d3 Be7,10,
1484,1463,black,420+0,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 O-O Bg4,10,
1772,1834,black,300+0,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4,10,
1763,1858,white,60+0,d4 e6 c4 d5 Nc3 Nf6 e3 Be7 Nf3 O-O,10,
1581,1705,draw,300+2,e4 e6 Nf3 b6 d4 Bb7 Bd3 Nf6 Bg5 Be7,10,
1236,1116,black,300+3,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Qe2 O-O,10,
1042,950,black,300+0,e4 e5 Nf3 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+,10,
1767,1745,white,30+0,d3 c6 Bg5 d5 Bf4 Nf6 Bc1 e5 g3 Bd6,10,
1722,1754,white,180+2,d4 d5 e3 c5 dxc5 e5 b4 Nc6 c3 Nf6,10,
1629,1535,black,180+2,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7,10,
1851,1875,white,180+0,e4 e5 d4 exd4 c3 dxc3 Nxc3 Bb4 f4 Bxc3+,10,
1744,1768,black,180+0,e4 e5 Nf3 d6 d4 exd4 Bc4 Be7 e5 d5,10,
1494,1553,black,180+0,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bd6 Bxc6 dxc6,10,
1736,1309,white,180+0,e4 e5 Nf3 Bd6 Bc4 a6 a4 c6 c3 b5,10,
1656,1639,white,180+2,d4 c5 d5 d6 e4 f6 Nf3 e5 Bb5+ Bd7,10,
1215,1464,black,180+2,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 Nc3 Bc5,10,
1043,980,black,180+0,e4 c6 d4 b6 Bc4 e6 d5 exd5 exd5 b5,10,
1871,1819,black,180+0,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 a6,10,
1629,1369,white,120+1,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5 h3 O-O,10,127.6
1852,1799,white,180+2,e4 c5 c3 Nc6 d4 cxd4 cxd4 d5 e5 e6,10,
1844,2100,black,30+0,e4 d5 f4 dxe4 d4 Nf6 Bc4 e6 f5 exf5,10,
1267,1604,black,60+0,d4 Nf6 a3 e6 Nc3 d5 e3 g6 Nge2 Bg7,10,
1185,1294,white,180+3,e4 d5 Nc3 d4 Bb5+ c6 Bc4 dxc3 dxc3 Nf6,10,
1506,1541,white,60+0,Nf3 e6 e4 d5 exd5 exd5 d4 Nc6 Nc3 Nf6,10,
1363,1471,white,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 f5,10,3094.88
1842,1836,white,30+0,e4 c5 Bc4 e6 Qf3 Nc6 d3 Nf6 Nh3 d5,10,
1338,1455,black,180+2,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 cxd4 Nxe4,10,
1890,1753,black,180+2,g4 c6 h3 d5 Bg2 e5 d3 f5 gxf5 Bxf5,10,
1574,1805,black,180+0,d4 g6 c4 Bg7 Nc3 Nf6 Nf3 O-O e4 d6,10,
1864,1862,black,180+0,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 c3 Nf6,10,
1870,1656,black,1500+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4,10,
2108,2125,black,30+0,d4 e6 c4 c5 d5 Nf6 Nc3 Qc7 Bg5 Bd6,10,
1736,1710,white,180+0,e4 e6 Nf3 d6 d4 Nd7 g3 Ne7 Bg2 h6,10,
1977,2008,black,180+0,e4 e6 d4 d5 Nc3 Bb4 Qg4 Ne7 Qxg7 Rg8,10,
1540,1507,white,60+0,e4 e5 Nf3 d6 Nc3 Bg4 Be2 Nc6 d3 Be7,10,2457.46
1739,1686,white,30+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4,10,
1852,1796,black,180+0,e4 e5 Nf3 f5 exf5 Nf6 d4 exd4 Nxd4 Bc5,10,
2224,1879,black,180+0,d4 d5 Nf3 Nf6 c3 c5 Bg5 Nc6 Bxf6 exf6,10,
1846,1859,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 c3 dxc3 Bc4 c2,10,
1522,1282,draw,600+5,Nf3 Nc6 Nc3 e5 d3 d5 e4 dxe4 Nxe4 Bf5,10,
2018,1932,white,180+1,d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Nf3 Bg4,10,3493.75
1762,1887,black,180+0,d3 d5 g3 Nf6 Bg2 e6 Bg5 Be7 Nd2 c5,10,
2248,2220,white,180+0,d4 d5 Bg5 Bf5 e3 Nd7 Nd2 Ngf6 c4 c6,10,
2151,2019,white,30+0,d4 Nf6 Nc3 g6 e4 d5 exd5 Nxd5 Ne4 Nc3,10,
2005,1899,white,180+2,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 d6,10,
1741,1810,white,600+0,e4 e6 Nf3 c6 d4 Nf6 Nc3 Bb4 Bd3 O-O,10,11434.02
2056,1911,white,30+0,e4 c5 d4 Nc6 c3 cxd4 cxd4 d5 e5 e6,10,
1775,1744,white,300+0,Nf3 c5 c4 Nf6 Nc3 d6 d4 cxd4 Nxd4 Nc6,10,
1903,1913,black,30+0,e3 c5 b3 e6 Bb2 Nc6 Nf3 d5 Be2 Bd7,10,
1554,1593,black,30+0,e4 d6 Nf3 e6 d4 Ne7 Bd3 g6 c4 Bg7,10,
1747,2030,black,30+0,e3 d5 h4 e5 Qh5 Nf6 Qxe5+ Be7 g4 Nc6,10,23154.99
1365,1466,black,180+0,e4 e5 d4 exd4 Qxd4 Nc6 Qd2 Nf6 Nc3 Bc5,10,108.91
1527,1246,white,30+0,b3 e6 Bb2 d6 d4 Nd7 e3 Nb6 Nc3 Bd7,10,
1918,1853,white,30+0,e4 d5 e5 c6 d4 f6 c3 fxe5 dxe5 e6,10,
1618,1603,white,600+0,e4 e5 Nf3 d6 Bc4 Qf6 d3 h6 Nc3 c6,10,
1853,1801,black,600+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 d6 c4 Nf6,10,
1542,1649,black,30+0,d4 b6 e3 Bb7 f3 d6 Bd3 Nd7 Nd2 f6,10,
2277,2579,black,30+0,e4 e6 c3 d5 Qc2 dxe4 Qxe4 Nf6 Qc2 Bd7,10,
1659,1899,black,180+1,e4 e5 f4 exf4 Nf3 Be7 Bc4 Bh4+ Kf1 d5,10,
1500,1500,white,1800+0,d4 d5 e3 Nc6 a3 f6 c4 e5 dxe5 Nxe5,10,
1902,1930,white,180+0,e4 e6 d4 d5 exd5 exd5 Bd3 Bd6 Nf3 Ne7,10,
1357,1285,white,300+0,d4 d5 c4 c6 Nc3 b5 c5 e6 b4 Qf6,10,
1540,1569,black,300+3,e4 e5 Nf3 d6 d4 f6 dxe5 fxe5 Nxe5 dxe5,10,
1481,1185,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nh6 d4 c5,10,
1550,1945,black,600+8,d4 d5 c4 dxc4 e4 e6 Bxc4 Bb4+ Nc3 c5,10,
1636,1583,white,300+0,e4 c5 Bc4 Nc6 a3 e5 Bb3 d6 d3 Nf6,10,
1847,2044,black,300+0,d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O e3 d5,10,1961.67
1653,1729,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Bb5+ c6,10,
1358,1216,white,180+0,e4 e5 Bc4 Nf6 d3 Nc6 Nf3 d5 exd5 Na5,10,
1767,1790,black,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,3905.39
1725,1595,white,180+0,e3 e6 d4 d5 c4 Nf6 Nc3 b6 Nf3 c5,10,
1661,1625,white,300+0,e4 e5 Nf3 Qf6 Nc3 c6 d4 exd4 Nxd4 Bc5,10,
2085,2077,black,60+0,Nf3 d6 g3 e6 Bg2 c6 O-O d5 d4 Be7,10,69.78
2017,2100,white,180+0,d4 e6 Nc3 d5 e4 Nf6 e5 Nfd7 f4 c5,10,
1500,1404,white,120+0,d4 d5 c3 c5 e3 Nc6 dxc5 e5 Nf3 e4,10,
1857,1811,white,60+0,d4 d5 e4 e6 Nc3 dxe4 f3 exf3 Nxf3 Nf6,10,
1601,2074,black,180+2,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 cxd4,10,
1420,1771,black,300+0,e4 c5 Nf3 Nc6 Bc4 e6 d3 a6 a3 Nge7,10,
1764,1474,white,600+0,d4 e5 c3 exd4 cxd4 Bb4+ Bd2 Bd6 e4 Qh4,10,139.4
1181,1358,white,600+10,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nf6,10,4871.37
1589,1503,white,300+2,e4 g6 Nf3 Bg7 d4 b6 Bd2 Bb7 Bc3 Bxe4,10,
1553,1592,black,300+0,e4 d5 exd5 Nf6 Nc3 e6 dxe6 Bxe6 Nf3 Nc6,10,
1359,1343,white,300+3,d4 Nf6 c4 d6 Nf3 g6 g3 Bg7 Bg2 O-O,10,
1939,2081,white,30+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Be2 Nf6 Bf3 e6,10,
1577,1511,white,180+2,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6,10,
1626,1805,black,30+0,b3 Nf6 Bb2 g6 Bxf6 Bg7 Bxg7 Rg8 Bb2 e5,10,
1622,1504,white,360+0,e4 d5 e5 c5 f4 e6 Nf3 a6 Be2 Bd7,10,
2411,2083,white,30+0,d4 Nf6 Bf4 g6 e3 Bg7 Be2 O-O c3 d6,10,
1634,1633,white,300+7,e4 c5 c3 d6 Ne2 Nc6 Nf4 Nf6 h3 Nxe4,10,
1954,1997,black,30+0,g3 d5 f4 Nf6 Nh3 c6 Nf2 Bg4 Bg2 Bh5,10,
1988,1992,white,30+0,Nf3 d5 g3 c6 Bg2 Bg4 O-O Bxf3 Bxf3 Nf6,10,
1609,1465,white,300+0,d4 d5 Nf3 Bg4 Bf4 Bxf3 gxf3 e6 e3 a6,10,
2322,2433,white,180+0,e4 c5 Nf3 d6 d3 Nc6 g3 g6 Bg2 Bg7,10,
1736,1541,draw,600+2,e4 e5 f4 exf4 Nf3 b6 d4 d5 e5 Bg4,10,
1754,1607,black,30+0,e4 d6 f4 Nf6 Nf3 g6 Bc4 Bg7 O-O O-O,10,
1466,1975,black,30+0,d4 Nf6 c4 d6 e3 Bg4 Nf3 Bxf3 Qxf3 Nc6,10,
1935,1704,black,30+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 Qf6,10,
989,1146,black,300+0,e4 e6 Nf3 d5 Bb5+ Bd7 a4 Bxb5 axb5 c6,10,
1939,1969,white,300+0,d4 d5 Nf3 c6 c4 e6 cxd5 cxd5 Bf4 Nc6,10,
1461,1834,white,300+4,e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nf6 e5 Qa5+,10,
1756,1697,black,60+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O d6,10,
1800,1692,white,300+0,Nf3 d5 c4 dxc4 Na3 e6 Nxc4 c5 b3 Nc6,10,
1602,1675,white,1200+0,Nf3 d5 g3 Nc6 Bg2 e5 d3 Bc5 Nc3 Nf6,10,
1494,1113,white,240+0,d4 d5 e3 c6 Bd3 e6 f4 c5 c3 Nc6,10,
1430,1953,black,30+0,e4 c6 Nf3 d5 Nc3 Nf6 exd5 Nxd5 Nxd5 cxd5,10,280.68
1741,1678,black,180+0,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Bd3 d6,10,
1769,1741,black,600+0,e4 e5 f4 exf4 Nf3 d6 Bc4 Bg4 d3 g5,10,
1642,1677,black,300+0,e4 c5 Nf3 Nc6 Nc3 e6 d3 Be7 Be2 d6,10,
